186,0.6327677965164185,0.8188122510910034
187,0.6327677965164185,0.8188122510910034
188,0.6326143741607666,0.812142550945282
189,0.632421612739563,0.8053165674209595
190,0.6325260400772095,0.7989071607589722
191,0.6322804689407349,0.7923162579536438
192,0.6321498155593872,0.7858666777610779
193,0.6321298480033875,0.7790462970733643
194,0.6321547031402588,0.7726108431816101
195,0.6320258975028992,0.7658150792121887
196,0.6319584250450134,0.7592954039573669
197,0.6320098638534546,0.7526980042457581
198,0.6317741870880127,0.7465291619300842
199,0.6317728757858276,0.740027666091919
200,0.631747841835022,0.7336843609809875
201,0.6316912770271301,0.7269443869590759
202,0.6318824887275696,0.720730185508728
203,0.6318628787994385,0.7141794562339783
204,0.6319271326065063,0.7076671123504639
205,0.6318627595901489,0.7012163400650024
206,0.6319665908813477,0.6948901414871216
207,0.6320342421531677,0.6885272264480591
208,0.6319625377655029,0.6819475889205933
209,0.631927490234375,0.675425112247467
210,0.6320618391036987,0.6691058278083801
211,0.6320740580558777,0.6624401807785034
212,0.6320730447769165,0.6562852263450623
213,0.6320998668670654,0.649634599685669
214,0.6320998668670654,0.649634599685669
